# overall_loss, auc, accuracy
# fold1
-23348.362327613286	0.6863080208162926	0.8055383810215271
-23572.077179137617	0.7532795280086758	0.8156053659800558
-23237.756610624492	0.7669387812244466	0.817603883126512
-23676.061421422288	0.77303324581114	0.8203079101770445
-23504.10999275837	0.777768670886145	0.8217702397964026
-24037.91791960271	0.7723141971631599	0.8210442059678441
-23720.94358870946	0.7806635721664776	0.823086336453825
-23604.367455948144	0.7816404316276641	0.8232607898119239
-23455.30487372991	0.7832819070349062	0.8227682156243507
-23305.67612669617	0.7839336194751284	0.8237456675278163
# fold2
-23542.737475786824	0.6618444331975958	0.7957615084013143
-23608.762589849066	0.7532652931843904	0.8088221574948431
-23570.838892061263	0.7644448075226853	0.8111388678697666
-23746.72332785651	0.7670377835457187	0.8108952763985778
-23760.182563636918	0.7758382648158006	0.8145050946897059
-23954.77406018891	0.7768365660194548	0.8148938044841562
-24054.567342943512	0.7776858980471215	0.8153162024607922
-23922.221569092944	0.7805801636115863	0.8158215251935774
-23757.887168141082	0.7812282456302724	0.8158474391798741
-23854.984654813074	0.7818481088771221	0.8144843635006686
# fold3
-23682.11411645077	0.6822186108448515	0.79327071459435
-23846.138868610375	0.7487949818680455	0.8041655521491328
-23417.558041848242	0.7627240991057915	0.8085661817658073
-23547.320654617622	0.7676202146757923	0.8108192218267114
-23483.33345632255	0.7730738492939222	0.8118171436801712
-23615.89479202591	0.775208681845867	0.8125064299088496
-23700.29969344847	0.7771076973831866	0.8138155593506307
-23567.38332116115	0.7782092488370029	0.8138438509495689
-23665.362933394033	0.7792064649106993	0.8139467294911628
-23485.146368059563	0.778143145217425	0.8135069237258492
# fold4
-23436.950537789613	0.674239149871381	0.7935911641797155
-23488.653947263025	0.754228211203556	0.8058514789916397
-23833.07386930799	0.7657492689285282	0.8072589457306416
-23993.927314257715	0.7719963678085273	0.811624651651982
-23976.468109788373	0.7761128311075727	0.8125996422475452
-23985.81853407051	0.7781542400694904	0.8133366430126954
-23653.93246290856	0.7808453653981566	0.8138919526169924
-23798.686560285278	0.7791725914069698	0.8136002231474538
-23680.742832351476	0.7801288304834271	0.8139354561343798
-23855.474086678587	0.782857972270784	0.8148541480603829
# fold5
-23616.107294322923	0.6616123583483046	0.7929362411735584
-23819.8905038191	0.7458730207090807	0.8025326350347847
-23798.481800425798	0.7632312707827471	0.8081476849318637
-23975.255948962178	0.7691073649316644	0.8110920034393809
-23927.069676043466	0.7758073189990891	0.8129054951926835
-24121.94014970446	0.7782092311993279	0.8137679460121421
-24052.220839295536	0.7771208486357122	0.81335365694781
-24166.35573307285	0.7807707420019885	0.8149482790067485
-24202.55097545497	0.7817308027241439	0.8144870892936241
-24099.693874284625	0.7816628704668925	0.8152505276322989
